ID,item_cnt_month
634,0.7501369
635,0.20657486
636,0.45153892
637,0.19663912
638,0.24385795
639,0.18457499
640,0.887988
641,1.2311589
642,0.3516328
643,0.12890044
644,0.1458508
645,0.58856755
646,0.56785446
647,0.1197488
648,0.10452324
649,0.38564217
650,0.24529567
651,0.84464145
652,0.583438
653,0.15186265
654,0.39164573
655,0.3558689
656,0.9421388
657,0.15427819
658,0.085092604
659,0.17143285
660,0.44681212
661,0.24208233
662,0.05350578
663,0.89946926
664,0.12891638
665,0.756796
666,0.15210086
667,0.45153892
668,0.76257086
669,0.8100839
670,0.0794754
671,0.23291376
672,0.13353512
673,0.6910016
674,0.102057874
675,0.37739912
676,0.7157376
677,0.39609408
678,0.511026
679,0.34169734
680,0.08880797
681,0.27280623
682,0.17143285
683,0.08062139
684,0.76257086
685,1.131505
686,0.70624036
687,0.9138211
688,0.24752098
689,0.11682269
690,0.112121105
691,0.1729036
692,0.185449
693,0.19430327
694,0.15029025
695,0.97868204
696,0.17514423
697,0.14725584
698,0.27663982
699,0.4404547
700,2.2500124
701,0.17514423
702,1.1170967
703,0.92189956
704,0.06762764
705,0.40641123
706,0.10922924
707,0.17436633
708,0.3029638
709,2.194027
710,0.59438396
711,0.50510544
712,0.16369125
713,0.644972
714,0.35424125
715,0.15683281
716,0.39623168
717,0.20096925
718,0.12495154
719,0.7548629
720,0.20367515
721,0.48521623
722,0.30660537
723,1.8403225
724,0.14689678
725,0.34986314
726,0.6585516
727,1.249069
728,0.17514423
729,1.0610965
730,0.14342672
731,0.14808026
732,1.5730531
733,0.5991108
734,1.2797005
735,0.19652593
736,0.5829256
737,0.42942685
738,0.20778579
739,0.25525802
740,0.2219617
741,0.14641938
742,0.18554726
743,0.74527544
744,0.48653066
745,0.4659428
746,0.5572899
747,0.5288375
748,0.84318495
749,0.5291574
750,0.23638776
751,0.08805683
752,0.38359362
753,0.23998365
754,1.6174985
755,0.73806965
756,0.11292893
757,0.31096756
758,0.09703532
759,0.24588189
760,0.75072765
761,0.44461286
762,0.3422187
763,1.5951984
764,0.2511139
765,0.2911151
766,0.15954128
767,0.65788245
768,0.61778104
769,0.5283527
770,0.98278713
771,0.067809016
772,0.53451574
773,0.26297998
774,0.46424568
775,0.2812943
776,0.31605986
777,0.3867705
778,0.12732196
779,0.30895418
780,0.17514423
781,1.3944705
782,0.66669416
783,0.99070436
784,0.17514423
785,1.8630625
786,1.6285616
787,0.65469134
788,0.3394711
789,0.40221494
790,0.17514423
791,0.17514423
792,0.17514423
793,4.3174405
794,0.17514423
795,0.56616235
796,0.8787285
797,1.7513157
798,0.17514423
799,2.0731149
800,0.21523687
801,0.12356165
802,0.6403242
803,2.0718117
804,0.16693655
805,0.13454154
806,0.37448043
807,0.27352735
808,0.6814954
809,0.076489896
810,0.46598667
811,0.48455834
812,0.48455834
813,0.18289301
814,0.11005819
815,0.32927942
816,0.34228784
817,0.1405415
818,0.13775879
819,0.20555311
820,0.37360117
821,0.19773892
822,0.23171282
823,0.68952644
824,0.18148994
825,0.19922546
826,0.24431396
827,0.43368435
828,0.11614719
829,0.30384392
830,1.1178575
831,0.18031225
832,0.118582845
833,0.3782612
834,0.648218
835,0.21322489
836,0.26642084
837,0.51764464
838,0.33408445
839,0.12727273
840,0.10504943
841,0.2294837
842,0.14046416
843,0.20959252
844,0.53933847
845,0.10849336
846,0.10178208
847,0.17676428
848,0.19617257
849,0.18066344
850,0.18368253
851,0.24172321
852,0.56633955
853,0.20959252
854,0.24502036
855,0.30239367
856,0.43031383
857,0.7768024
858,0.40641123
859,0.34921974
860,0.18348598
861,0.20959044
862,0.5095047
863,0.41674677
864,0.36219245
865,0.59678435
866,0.46095467
867,0.23801252
868,0.6484226
869,0.21331781
870,0.4112623
871,0.23026916
872,0.19010437
873,0.3470424
874,0.42080498
875,0.819739
876,0.24183759
877,0.18690494
878,0.34165257
879,0.43058613
880,0.18057409
881,2.2413151
882,0.5337683
883,1.0906869
884,0.32892346
885,0.7783605
886,0.27602923
887,0.22588879
888,0.3020432
889,0.30508924
890,0.38765523
891,0.48825407
892,0.49709153
893,0.1439951
894,0.32193625
895,0.14902824
896,0.2603804
897,0.15644217
898,0.41545564
899,0.4154455
900,0.11800599
901,1.7740821
902,0.13902044
903,0.596324
904,1.3188841
905,1.093534
906,1.7166936
907,0.6954834
908,0.5877783
909,0.35018063
910,0.26718363
911,0.082941264
912,0.9326191
913,0.40316564
914,0.065152824
915,0.24694479
916,0.29531115
917,0.17609477
918,0.23214683
919,0.4933099
920,0.16212818
921,1.3384662
922,0.12679645
923,0.16754836
924,0.39568192
925,0.2720347
926,0.29511765
927,0.17064482
928,0.50115997
929,0.6595103
930,0.12129882
931,0.17097127
932,0.4516536
933,0.28928003
934,0.3602849
935,0.3344374
936,0.28529173
937,0.39280945
938,0.2046566
939,0.22277543
940,0.16719562
941,0.4199685
942,0.21858907
943,0.50788456
944,0.2698939
945,0.08313912
946,0.14917424
947,0.23806205
948,0.2553593
949,0.36407706
950,0.4056343
951,0.09188917
952,0.074845344
953,0.20276988
954,0.26363814
955,0.13168022
956,0.6730553
957,0.09952754
958,1.129048
959,1.1570361
960,0.43842658
961,0.12517682
962,0.42004704
963,0.119796544
964,0.6042983
965,0.0
966,0.32508612
967,0.50619227
968,0.1467062
969,0.25085717
970,0.15253296
971,0.19714564
972,0.1418212
973,0.22911176
974,0.14696312
975,0.09952307
976,0.15220383
977,1.1739254
978,0.5476175
979,1.4891343
980,0.24218369
981,0.23209867
982,0.59022087
983,0.13327229
984,0.074629575
985,0.59655046
986,0.7156625
987,0.3537454
988,0.2623765
989,0.2594874
990,1.2263795
991,0.5357587
992,0.18591672
993,1.9322447
994,0.4864115
995,0.5043424
996,0.14013457
997,0.60199416
998,0.23263311
999,0.15929869
1000,1.6827241
1001,0.3846541
1002,1.3064702
1003,0.3159016
1004,0.18890291
1005,0.31744897
1006,0.106606364
1007,0.30591094
1008,0.6621779
1009,0.24592388
1010,0.1423173
1011,0.2514913
1012,0.48482677
1013,1.557237
1014,0.55209464
1015,0.11999565
1016,0.06148976
1017,0.08024815
1018,0.25648502
1019,0.97901666
1020,0.26506454
1021,0.5106346
1022,0.0973559
1023,0.18517277
1024,0.7143926
1025,0.13143685
1026,0.5907355
1027,0.72530055
1028,0.28795242
1029,0.1667141
1030,0.23145941
1031,0.9622443
1032,1.9121447
1033,0.08062139
1034,0.9338292
1035,0.17899963
1036,0.16242617
1037,1.3302734
1038,0.20572025
1039,0.09485564
1040,0.41222405
1041,0.32210475
1042,1.0387595
1043,0.19333175
1044,0.53449917
1045,0.13566169
1046,0.43246084
1047,0.31713286
1048,0.11951971
1049,0.2974552
1050,0.3394711
1051,0.36113963
1052,1.2331468
1053,0.48765704
1054,0.42721117
1055,0.375831
1056,0.43393612
1057,0.26824063
1058,0.18330866
1059,1.644022
1060,0.28473026
1061,0.6491336
1062,0.067809016
1063,0.1903395
1064,0.72548264
1065,0.17478874
1066,0.24055064
1067,0.4458323
1068,0.16721699
1069,0.2785638
1070,0.23176047
1071,0.07704303
1072,0.09786424
1073,0.30085218
1074,0.23051825
1075,0.2860913
1076,0.35785285
1077,2.2985203
1078,0.43764022
1079,2.2173653
1080,0.16994223
1081,0.34700972
1082,0.1355457
1083,0.48113796
1084,0.19724423
1085,0.2838038
1086,0.1662853
1087,0.5346138
1088,0.84479594
1089,0.87209344
1090,2.0437043
1091,1.0302007
1092,1.018517
1093,0.09485564
1094,0.18747833
1095,0.18310788
1096,0.57182354
1097,0.3460034
1098,1.0217519
1099,0.4918183
1100,0.25100106
1101,0.2596702
1102,0.29259586
1103,0.9806284
1104,1.2612022
1105,0.23125648
1106,0.26652226
1107,0.39513275
1108,0.09910688
1109,0.88396347
1110,0.25304848
1111,0.073792875
1112,0.5273435
1113,0.2080589
1114,0.17239693
1115,0.09456697
1116,0.16898125
1117,0.068665504
1118,0.32336527
1119,0.22282472
1120,0.39180344
1121,0.15163463
1122,0.2526158
1123,0.18517718
1124,0.2320793
1125,0.22384864
1126,0.30811292
1127,0.14513159
1128,0.15688914
1129,0.14577347
1130,0.1246573
1131,0.71763194
1132,0.58379585
1133,0.22685927
1134,0.17421293
1135,0.20191926
1136,0.2724563
1137,1.2294255
1138,0.55351734
1139,0.2708707
1140,0.3261313
1141,0.1663552
1142,0.1532993
1143,0.19181949
1144,0.20560512
1145,0.36469275
1146,0.23457125
1147,0.25036246
1148,0.15819657
1149,0.22377947
1150,0.12971282
1151,0.34565645
1152,0.14350778
1153,0.23746303
1154,0.4127887
1155,0.18151736
1156,0.26360047
1157,1.7282197
1158,2.2110925
1159,0.37256217
1160,0.14828539
1161,0.34855235
1162,0.27543136
1163,0.123203784
1164,0.10604364
1165,0.11761746
1166,0.23888749
1167,0.25232184
1168,0.25088763
1169,0.23466083
1170,0.3316537
1171,0.22472355
1172,0.19330606
1173,0.1116682
1174,0.15109998
1175,0.15109998
1176,0.15109998
1177,0.09037313
1178,0.17861924
1179,0.15798208
1180,0.2435629
1181,0.28973606
1182,0.16555053
1183,0.23863724
1184,0.29965466
1185,0.19932652
1186,0.18785608
1187,0.5814334
1188,0.14409038
1189,1.2255301
1190,0.1899564
1191,0.0973559
1192,0.48641214
1193,0.8226602
1194,0.156901
1195,0.74429286
1196,0.23862442
1197,0.15324166
1198,0.1504103
1199,1.111402
1200,0.6314455
1201,0.19536585
1202,0.0973559
1203,0.41962585
1204,0.34853876
1205,1.4114292
1206,0.271235
1207,0.21804503
1208,0.11907312
1209,0.10881704
1210,0.26439366
1211,0.16893002
1212,1.7992141
1213,1.380239
1214,0.2522712
1215,0.16699564
1216,0.3150215
1217,0.69836235
1218,0.32455838
1219,0.26421022
1220,0.13952047
1221,0.17916694
1222,0.17648539
1223,0.16851959
1224,0.23248744
1225,0.07734421
1226,0.1659947
1227,0.17514423
1228,0.46093944
1229,0.40301967
1230,0.44557875
1231,0.48674852
1232,0.42053396
1233,0.23146081
1234,0.24172628
1235,0.47684756
1236,0.54710066
1237,0.27634245
1238,0.17514423
1239,1.3944705
1240,0.23566216
1241,0.55616033
1242,0.266007
1243,0.4036597
1244,0.20857024
1245,0.19901359
1246,1.0260761
1247,0.5608347
1248,0.2004236
1249,0.23990098
1250,0.24744278
1251,0.067714304
1252,0.112443626
1253,0.25899345
1254,0.2339431
1255,0.10965222
1256,0.51413465
1257,0.15648413
1258,0.09278414
1259,0.6549511
1260,1.2312106
1261,0.2282992
1262,0.15286347
1263,0.13073415
1264,1.5445198
1265,0.47659504
1266,0.2215206
1267,1.1502943
1268,0.24620816
1269,0.24588189
1270,0.36099678
1271,0.22151476
1272,0.17463195
1273,0.29681966
1274,0.16073576
1275,0.21425766
1276,0.21155944
1277,0.25036246
1278,1.345158
1279,0.37936708
1280,0.11223826
1281,0.16513497
1282,0.32291585
1283,0.1283865
1284,0.4764955
1285,0.24117157
1286,0.12953472
1287,0.85078025
1288,0.09485564
1289,0.2293632
1290,0.15926704
1291,0.7094602
1292,0.43585625
1293,0.23548785
1294,0.71079063
1295,0.35863525
1296,0.23160717
1297,0.25541592
1298,0.84391713
1299,0.29993758
1300,0.34049535
1301,1.0676625
1302,0.31432933
1303,0.5427309
1304,0.90794325
1305,0.24237245
1306,0.1768642
1307,0.14385796
1308,0.41948986
1309,0.17863616
1310,0.11812839
1311,0.178247
1312,0.42048645
1313,0.2836182
1314,0.3880771
1315,0.104127675
1316,0.28741542
1317,0.18631896
1318,0.661149
1319,0.23977247
1320,0.26321054
1321,0.18638587
1322,0.77023447
1323,0.24607068
1324,0.14984411
1325,0.49100065
1326,0.07331926
1327,0.17861167
1328,0.23388672
1329,0.16925558
1330,0.06762567
1331,0.65114707
1332,0.14754
1333,1.7496957
1334,0.75062394
1335,0.044291437
1336,0.33614883
1337,0.3001426
1338,0.5577413
1339,0.21911046
1340,0.114153355
1341,0.114153355
1342,0.23222357
1343,0.21353352
1344,0.08679789
1345,0.0823403
1346,0.114153355
1347,0.17306149
1348,0.18067425
1349,0.52763265
1350,0.11626771
1351,0.18711841
1352,0.1605379
1353,0.23766795
1354,0.2177644
1355,1.1890619
1356,0.43933657
1357,0.19122222
1358,0.22202748
1359,0.45818755
1360,0.53838134
1361,0.57524544
1362,0.23541501
1363,0.21480861
1364,0.3264252
1365,0.17449111
1366,0.19051173
1367,0.20886356
1368,0.36154616
1369,0.31037605
1370,0.38490254
1371,0.09229016
1372,0.14028844
1373,0.22470924
1374,0.19505244
1375,0.24696907
1376,0.3586169
1377,0.103393555
1378,0.24346498
1379,0.24358988
1380,0.2857178
1381,0.14000368
1382,0.45351702
1383,0.32394513
1384,0.2700991
1385,0.6997521
1386,0.2785053
1387,0.13237098
1388,0.25337315
1389,0.52251524
1390,0.38368568
1391,0.17345148
1392,0.26535183
1393,0.11024916
1394,0.17916694
1395,0.28915066
1396,0.5728472
1397,0.3262319
1398,0.24718028
1399,0.17442405
1400,0.60222393
1401,0.18842426
1402,0.31211832
1403,0.9332645
1404,0.34853876
1405,0.17708737
1406,0.13627473
1407,0.07134473
1408,0.10723406
1409,0.15423277
1410,0.18539211
1411,0.1071133
1412,0.1798389
1413,0.3184836
1414,0.15589744
1415,0.07448724
1416,0.17408308
1417,0.4339258
1418,0.094714254
1419,0.21775949
1420,0.28625792
1421,0.29133204
1422,0.2414186
1423,0.16923782
1424,0.10872778
1425,0.13320884
1426,0.25548494
1427,0.21304578
1428,0.1276997
1429,0.15353659
1430,0.1275737
1431,0.17040214
1432,0.32728782
1433,0.1268005
1434,0.41935053
1435,0.25747576
1436,0.11174226
1437,0.14593029
1438,0.19335613
1439,0.13018912
1440,0.1971854
1441,0.15259546
1442,0.25504607
1443,0.16585836
1444,0.17514423
1445,0.32003415
1446,0.17514423
1447,0.3394711
1448,0.2246202
1449,0.36670431
1450,0.19739276
1451,0.77585375
1452,0.3743781
1453,0.16058779
1454,0.20272285
1455,0.1220507
1456,0.1242705
1457,0.111016065
1458,0.34219253
1459,0.7513859
1460,0.23570141
1461,0.21001178
1462,0.23238418
1463,0.3563828
1464,0.12936684
1465,0.17711464
1466,0.24659422
1467,1.243287
1468,0.71294606
1469,0.18698576
1470,0.3233066
1471,0.42615017
1472,0.23641145
1473,0.15598202
1474,0.21372148
1475,0.41146746
1476,0.2279351
1477,0.42063633
1478,0.21866068
1479,0.29060453
1480,0.20755711
1481,0.24113435
1482,0.61371785
1483,0.10589215
1484,0.072297424
1485,0.07201502
1486,0.20591363
1487,0.13294679
1488,0.12621373
1489,0.34011447
1490,0.68787694
1491,0.22996724
1492,0.30401668
1493,0.07662609
1494,0.2105273
1495,0.10825041
1496,0.09077582
1497,1.9931048
1498,0.46632236
1499,0.13545188
1500,0.1258041
1501,0.20276988
1502,0.23187968
1503,0.29124895
1504,0.13145033
1505,0.24401742
1506,0.18097457
1507,0.08508074
1508,0.23482329
1509,0.26438326
1510,0.13019946
1511,0.14847538
1512,0.14755484
1513,0.09267473
1514,0.29042053
1515,0.44201967
1516,0.12755817
1517,0.17800578
1518,0.14911541
1519,0.20173046
1520,0.15081793
1521,0.29042053
1522,0.3128875
1523,0.18047523
1524,0.2319749
1525,0.40641123
1526,0.10253841
1527,0.17882666
1528,0.08385569
1529,0.22474906
1530,0.17253575
1531,1.1691668
1532,0.13116762
1533,0.22898045
1534,0.22196627
1535,0.22712421
1536,0.37196127
1537,0.065166205
1538,0.28838986
1539,0.16198301
1540,0.20959252
1541,0.20959252
1542,0.8992692
1543,0.17217672
1544,0.10343677
1545,0.06572139
1546,0.8685898
1547,0.1331571
1548,0.19309288
1549,0.13198829
1550,0.20076746
1551,0.38425285
1552,0.295206
1553,0.14350778
1554,0.169202
1555,0.2946982
1556,0.18441793
1557,0.208832
1558,0.14502522
1559,0.062281102
1560,0.14260662
1561,0.13754576
1562,0.101693034
1563,0.18883187
1564,0.18367717
1565,0.2089507
1566,0.2696336
1567,0.16651264
1568,0.20177752
1569,0.104059875
1570,0.5298425
1571,0.6846519
1572,0.089084536
1573,1.0217519
1574,0.4868806
1575,0.218249
1576,0.9383961
1577,0.07274845
1578,0.12927109
1579,0.060367286
1580,0.070934504
1581,0.13549238
1582,0.9570831
1583,0.17150667
1584,0.26893127
1585,0.06534463
1586,0.06409076
1587,0.56482244
1588,0.07274845
1589,0.0843603
1590,0.09232271
1591,0.05350578
1592,0.34758523
1593,0.12837389
1594,0.12694785
1595,0.16266996
1596,0.055249125
1597,0.29240698
1598,0.14388266
1599,0.09231374
1600,0.1028263
1601,0.10577935
1602,0.15139702
1603,0.42956164
1604,0.6414962
1605,0.057789713
1606,0.055249125
1607,0.055249125
1608,0.565224
1609,0.20166823
1610,0.12770733
1611,0.17514423
1612,0.1506527
1613,0.6355111
1614,0.23341262
1615,0.27539814
1616,0.06659469
1617,0.0582937
1618,0.6774921
1619,0.05742231
1620,0.079487026
1621,0.6651027
1622,0.14440948
1623,0.06572139
1624,0.06624395
1625,0.055249125
1626,0.782318
1627,0.50485754
1628,0.14004368
1629,0.3339905
1630,0.122071356
1631,0.15179345
1632,0.061282635
1633,0.09574729
1634,0.14701095
1635,0.08899096
1636,0.06954613
1637,0.05639547
1638,0.1473001
1639,8.361208
1640,0.09796387
1641,0.055249125
1642,0.13757959
1643,0.110836804
1644,0.14500135
1645,0.12532654
1646,0.13841555
1647,0.42410553
1648,0.12295842
1649,0.08250031
1650,0.055249125
1651,0.08947319
1652,0.25706506
1653,0.4370198
1654,0.6678378
1655,0.3397565
1656,0.25131014
1657,0.28117466
1658,0.1809729
1659,0.22160104
1660,0.16479996
1661,0.06804097
1662,0.2603804
1663,0.19809672
1664,0.8951125
1665,0.12407711
1666,0.1789099
1667,0.24172321
1668,0.17921036
1669,0.11326349
1670,0.13292158
1671,0.19359171
