ID,item_cnt_month
342,0.7470617
343,0.84249324
344,0.1688698
345,0.09661868
346,4.3472204
347,3.2801528
348,0.097343326
349,0.4614095
350,0.20426348
351,0.7742199
352,0.07503691
353,0.29059073
354,0.5914345
355,0.7237457
356,0.66767335
357,1.1171851
358,0.28450125
359,0.60793954
360,0.7955748
361,4.2394257
362,0.74345165
363,0.88716465
364,0.8903079
365,0.50914633
366,0.7470617
367,0.09678811
368,0.13166901
369,0.6065035
370,0.49935642
371,1.2460461
372,0.8977002
373,0.3475083
374,1.653977
375,2.6419854
376,1.0268953
377,0.23859078
378,0.37355697
379,0.25681084
380,3.5872738
381,0.46197933
382,0.41976586
383,0.4093268
384,1.4777546
385,0.24694195
386,0.5398296
387,0.65915895
388,0.15309519
389,0.082467884
390,0.04824677
391,0.23313063
392,0.16349196
393,0.74082834
394,0.22271055
395,0.041599244
396,1.9414353
397,1.042453
398,0.08974853
399,0.22433394
400,0.55561507
401,0.2926102
402,2.8276389
403,4.456071
404,1.0669045
405,0.19247964
406,0.49338967
407,0.13311827
408,0.20160839
409,4.4207397
410,0.48064566
411,1.5801263
412,0.4921245
413,0.61696684
414,0.08078891
415,3.208073
416,2.08744
417,4.4207397
418,4.431603
419,0.48064566
420,0.38904148
421,2.7424698
422,0.34485543
423,1.1754477
424,0.31302875
425,0.3106393
426,4.4207397
427,0.59332377
428,0.94880104
429,0.25902987
430,1.1171635
431,0.9492291
432,0.08379635
433,0.1796524
434,0.18627352
435,1.0491685
436,0.0803535
437,0.65518355
438,0.31550258
439,0.3520521
440,0.23511636
441,0.23713556
442,0.6102677
443,0.239182
444,0.4275936
445,0.8366078
446,0.342668
447,0.31639445
448,0.31996214
449,0.47274867
450,0.2496809
451,0.27469766
452,0.26512843
453,0.24717337
454,0.47904852
455,0.2554795
456,0.5548593
457,0.06684527
458,2.2297194
459,1.0292735
460,17.649061
461,0.86502576
462,0.42675218
463,0.37678662
464,0.73144305
465,0.78038764
466,0.58718437
467,0.23156816
468,0.48603645
469,0.23466596
470,0.18980059
471,0.15634629
472,0.1067774
473,0.056304187
474,0.89018714
475,0.86036557
476,0.08161706
477,0.28699428
478,0.057691753
479,0.3517316
480,0.49867114
481,0.49867114
482,0.1414158
483,0.23668832
484,0.68262166
485,0.3878402
486,0.45549405
487,0.3931693
488,0.27191836
489,2.451065
490,0.33138067
491,0.249205
492,0.73576325
493,0.074409306
494,0.31711847
495,0.074041724
496,0.14910877
497,6.416179
498,4.418833
499,0.8483355
500,5.5745344
501,0.76148957
502,0.4517473
503,0.13449273
504,0.9957509
505,0.96714246
506,0.86510193
507,0.12818503
508,0.6345077
509,0.34122282
510,0.25688845
511,0.14203689
512,0.1686444
513,0.48064566
514,0.13758615
515,5.980956
516,0.20508072
517,0.4797195
518,0.8749342
519,0.7047806
520,0.6557791
521,0.2844541
522,1.2698002
523,1.105763
524,0.25243384
525,0.80689037
526,0.18993345
527,0.17564642
528,0.096763164
529,0.08182746
530,1.0678763
531,0.41726828
532,0.14115539
533,0.13043657
534,0.065208465
535,0.09727207
536,4.4207397
537,0.11716205
538,0.290445
539,0.16532287
540,0.972859
541,4.4207397
542,0.14106065
543,0.22393277
544,0.14475733
545,0.08765331
546,0.23074624
547,0.21896169
548,0.26400274
549,0.14919394
550,0.02452916
551,0.41751495
552,1.0445333
553,0.20099276
554,0.088216186
555,0.5303623
556,0.15970433
557,0.26512843
558,0.059904397
559,0.2907402
560,0.20670223
561,1.0633723
562,0.14946938
563,0.057700902
564,0.037061065
565,0.12801513
566,0.16257012
567,0.14517665
568,0.46563226
569,0.2496112
570,0.3633678
571,0.44353372
572,1.6921105
573,0.19394296
574,0.074409306
575,0.18306708
576,0.31962156
577,0.48064566
578,4.728723
579,0.27327698
580,0.043313593
581,0.045567006
582,0.07270613
583,0.043313593
584,0.6905155
585,0.23245749
586,0.08854121
587,1.1771177
588,3.3630333
589,0.65151745
590,1.3161426
591,0.6908776
592,2.6672883
593,0.07812905
594,0.18847308
595,0.28844813
596,0.21637487
597,0.058217198
598,0.059586078
599,0.07661179
600,0.18924934
601,0.4723369
602,0.038744867
603,0.044497818
604,0.16824672
605,0.087510586
606,0.19244626
607,0.39887416
608,0.17728382
609,0.741797
610,0.53243995
611,0.8747832
612,0.02452916
613,0.02452916
614,0.072440416
615,1.1795259
616,2.1466722
617,0.8175773
618,0.49531212
619,0.11559537
620,0.2960207
621,5.5745344
622,2.8073328
623,0.8110155
624,0.6848165
625,0.25498968
626,0.31945062
627,0.20824856
628,0.1370681
629,0.23541176
630,0.1626074
631,0.039029956
632,0.3706724
633,0.22283688
634,0.7463852
635,0.23251098
636,0.5071924
637,0.20298687
638,0.16687685
639,0.1252003
640,0.7621703
641,0.9371266
642,0.34207213
643,0.104759425
644,0.10599312
645,0.5071924
646,0.6202848
647,0.085008025
648,0.07809684
649,0.34758037
650,0.24679181
651,0.9470548
652,0.93975663
653,0.13523409
654,0.45447114
655,0.33516282
656,0.82106394
657,0.1194002
658,0.07087818
659,0.15730712
660,0.49822575
661,0.21480376
662,0.03541991
663,0.76387
664,0.13441363
665,0.7283611
666,0.13327706
667,0.48064566
668,0.95254934
669,0.70017123
670,0.07315597
671,0.18508145
672,0.10579139
673,0.69575375
674,0.10614514
675,0.36117437
676,0.6626487
677,0.46576303
678,0.4022873
679,0.28724334
680,0.09835249
681,0.18396851
682,0.15730712
683,0.02452916
684,0.95254934
685,0.9667351
686,0.8903053
687,1.3884325
688,0.24906445
689,0.124513745
690,0.11785117
691,0.14258787
692,0.14651495
693,0.18309769
694,0.12994772
695,0.87135386
696,0.22271055
697,0.11472899
698,0.26402807
699,0.55188704
700,2.0686066
701,0.22271055
702,1.3075454
703,1.2976253
704,0.050139904
705,0.47301307
706,0.08410737
707,0.15112287
708,0.22656146
709,2.5921242
710,0.45099232
711,0.43885487
712,0.13948423
713,0.5490091
714,0.3518116
715,0.13697389
716,0.33516127
717,0.18716425
718,0.07467502
719,0.8419858
720,0.1565826
721,0.5275437
722,0.35997814
723,1.7058535
724,0.13270217
725,0.37548718
726,0.6674233
727,1.1288555
728,0.22271055
729,1.0101922
730,0.12636158
731,0.11349377
732,1.4511081
733,0.681337
734,1.2362497
735,0.18129271
736,0.49084023
737,0.4051817
738,0.21811378
739,0.23424676
740,0.20693058
741,0.14482334
742,0.1811288
743,0.8644462
744,0.48400748
745,0.43188578
746,0.58405674
747,0.5407321
748,0.749962
749,0.44301975
750,0.21607393
751,0.07502836
752,0.4234959
753,0.24003807
754,1.5887381
755,0.6937183
756,0.09362909
757,0.2340703
758,0.07761073
759,0.23383671
760,0.75908756
761,0.37963605
762,0.28140965
763,1.8382547
764,0.23000273
765,0.35187054
766,0.23523319
767,0.66579807
768,0.6709175
769,0.48466474
770,0.84487927
771,0.06548992
772,0.51027906
773,0.27806836
774,0.56351554
775,0.26402807
776,0.33259445
777,0.46307132
778,0.10773963
779,0.2794007
780,0.22271055
781,1.5295895
782,0.6912139
783,0.89550483
784,0.22271055
785,1.5659101
786,2.2412543
787,0.8414344
788,0.407911
789,0.48581046
790,0.22271055
791,0.22271055
792,0.22271055
793,4.19526
794,0.22271055
795,0.96139926
796,0.95765555
797,1.8327857
798,0.22271055
799,2.1052256
800,0.25113577
801,0.09288892
802,0.76747066
803,0.91792715
804,0.14583588
805,0.107438594
806,0.4415642
807,0.24915555
808,0.5238977
809,0.07069567
810,0.4658948
811,0.40732995
812,0.40732995
813,0.15250409
814,0.09635022
815,0.27149335
816,0.30442482
817,0.09579763
818,0.10567343
819,0.1789442
820,0.3813905
821,0.15503716
822,0.24943596
823,0.5390562
824,0.1744641
825,0.1943326
826,0.22758886
827,0.44823548
828,0.08337465
829,0.2097992
830,1.232407
831,0.15569097
832,0.07520965
833,0.32953456
834,0.8131639
835,0.18933418
836,0.36262956
837,0.55844474
838,0.45480782
839,0.09286159
840,0.08379635
841,0.2384575
842,0.13790816
843,0.25032222
844,0.4230292
845,0.12162119
846,0.07817036
847,0.20536935
848,0.15094149
849,0.1364646
850,0.14601827
851,0.25032222
852,0.42926037
853,0.25032222
854,0.20201662
855,0.30513814
856,0.4978714
857,0.63150895
858,0.47301307
859,0.35750204
860,0.15121365
861,0.23118728
862,0.5101252
863,0.44768736
864,0.39851752
865,0.6170773
866,0.45864367
867,0.24331903
868,0.7686143
869,0.1822322
870,0.3966554
871,0.17601383
872,0.1859945
873,0.34193945
874,0.43511176
875,0.65720576
876,0.2639569
877,0.16348618
878,0.3220317
879,0.59904563
880,0.17733529
881,2.157995
882,0.58079886
883,1.229183
884,0.37287045
885,1.0364349
886,0.28979594
887,0.21158996
888,0.3183365
889,0.24136427
890,0.3369437
891,0.48869514
892,0.4474639
893,0.12052715
894,0.3680957
895,0.14650676
896,0.315403
897,0.10706368
898,0.23245749
899,0.4766378
900,0.097952306
901,1.818768
902,0.16924974
903,0.22074652
904,0.8774018
905,0.7387781
906,1.6102682
907,0.4597966
908,0.47910455
909,0.262605
910,0.27128005
911,0.07647216
912,0.9702368
913,0.37480718
914,0.050768822
915,0.25120133
916,0.27813154
917,0.08828974
918,0.22563857
919,0.40857747
920,0.13780186
921,1.105808
922,0.12043795
923,0.16917989
924,0.4102895
925,0.24485627
926,0.26386
927,0.11743224
928,0.50960225
929,0.5833887
930,0.11888713
931,0.15447348
932,0.49558127
933,0.30219835
934,0.3875476
935,0.34458867
936,0.33044755
937,0.31167537
938,0.1637457
939,0.16397741
940,0.12750062
941,0.29601038
942,0.17304152
943,0.5215678
944,0.29197
945,0.06853002
946,0.14187807
947,0.2235713
948,0.32338324
949,0.27338487
950,0.4281776
951,0.0703834
952,0.061819643
953,0.09579763
954,0.2758054
955,0.13052419
956,0.6683708
957,0.09529251
958,1.1374316
959,0.9400277
960,0.56243396
961,0.12750307
962,0.4478109
963,0.11647871
964,0.6397886
965,0.087151766
966,0.3503698
967,0.35709947
968,0.12892777
969,0.20540664
970,0.113310814
971,0.15090588
972,0.08696708
973,0.19586131
974,0.12660575
975,0.08182746
976,0.13446006
977,0.87975776
978,0.5632597
979,1.1871986
980,0.23106101
981,0.24373364
982,0.6555432
983,0.24478227
984,0.15208313
985,0.7775447
986,0.65391004
987,0.37470073
988,0.18334168
989,0.2217392
990,1.2001002
991,0.5595206
992,0.26222453
993,1.9449166
994,0.5201989
995,0.4339806
996,0.15190819
997,0.6501454
998,0.21808028
999,0.103179276
1000,1.0087233
1001,0.3890864
1002,1.0336444
1003,0.2754481
1004,0.20882651
1005,0.3549382
1006,0.08292636
1007,0.15381229
1008,0.5877923
1009,0.2260319
1010,0.14498946
1011,0.26649427
1012,0.49816358
1013,1.6190549
1014,0.7093642
1015,0.2771735
1016,0.043749124
1017,0.15414539
1018,0.21290183
1019,0.881335
1020,0.23957881
1021,0.54954916
1022,0.09155163
1023,0.1635355
1024,0.7700571
1025,0.14783588
1026,0.5928749
1027,0.61150736
1028,0.23017064
1029,0.18210337
1030,0.20179096
1031,0.93504506
1032,1.0010717
1033,0.02452916
1034,0.87062037
1035,0.18308148
1036,0.24675116
1037,1.0019853
1038,0.1873242
1039,0.09155163
1040,0.4164009
1041,0.33787596
1042,0.7132538
1043,0.19008005
1044,0.5532578
1045,0.17554814
1046,0.3809277
1047,0.24072021
1048,0.08239123
1049,0.4311342
1050,0.407911
1051,0.4661312
1052,1.2552023
1053,0.5914345
1054,0.39643857
1055,0.37235206
1056,0.35365057
1057,0.3147267
1058,0.13603297
1059,1.6586908
1060,0.2845474
1061,0.7869303
1062,0.06548992
1063,0.1882816
1064,0.6313658
1065,0.17655265
1066,0.24782175
1067,0.46668866
1068,0.10886502
1069,0.34513968
1070,0.2365413
1071,0.063239574
1072,0.0842731
1073,0.29739612
1074,0.2513074
1075,0.26200706
1076,0.4469062
1077,2.1684163
1078,0.6059179
1079,2.2978377
1080,0.11629459
1081,0.48258924
1082,0.10679838
1083,0.4692876
1084,0.19750464
1085,0.21723804
1086,0.11232281
1087,0.56482863
1088,0.78494024
1089,0.77588296
1090,2.5072703
1091,1.2779839
1092,0.93276095
1093,0.09318906
1094,0.15340433
1095,0.26111346
1096,0.6615189
1097,0.3537358
1098,0.8817256
1099,0.55974346
1100,0.18412328
1101,0.2513074
1102,0.28744763
1103,0.71952367
1104,1.0825319
1105,0.21619657
1106,0.25237748
1107,0.37077183
1108,0.07534924
1109,0.43032086
1110,0.25907758
1111,0.054663032
1112,0.56862974
1113,0.19628206
1114,0.16301751
1115,0.10097191
1116,0.14474514
1117,0.05831641
1118,0.20163164
1119,0.16532287
1120,0.34383845
1121,0.11479673
1122,0.2143476
1123,0.02452916
1124,0.2002379
1125,0.1807527
1126,0.220332
1127,0.12609258
1128,0.19338635
1129,0.13201284
1130,0.17448953
1131,0.5071924
1132,0.425534
1133,0.12704557
1134,0.15673125
1135,0.15090588
1136,0.26666355
1137,1.0359087
1138,0.6423447
1139,0.1477471
1140,0.3323384
1141,0.09987408
1142,0.233419
1143,0.121544
1144,0.19947466
1145,0.35728055
1146,0.21647587
1147,0.11232215
1148,0.13640216
1149,0.23154548
1150,0.13049084
1151,0.40050828
1152,0.08180246
1153,0.24249288
1154,0.41994503
1155,0.14334059
1156,0.19547161
1157,1.3091078
1158,2.5809572
1159,0.32898253
1160,0.1413635
1161,0.29627246
1162,0.28927708
1163,0.104696214
1164,0.0894773
1165,0.08044711
1166,0.17865527
1167,0.32030565
1168,0.20218593
1169,0.29611143
1170,0.44567955
1171,0.2721275
1172,0.14829016
1173,0.10271141
1174,0.074409306
1175,0.074409306
1176,0.074409306
1177,0.08383399
1178,0.16555339
1179,0.11832592
1180,0.24650666
1181,0.3119735
1182,0.22622877
1183,0.18437326
1184,0.33326584
1185,0.1826162
1186,0.14829016
1187,0.7114313
1188,0.12857464
1189,1.1705604
1190,0.1364359
1191,0.09155163
1192,0.38537532
1193,1.0767276
1194,0.24441877
1195,0.6980056
1196,0.16862872
1197,0.14115539
1198,0.1168544
1199,0.75482106
1200,0.4779405
1201,0.18539336
1202,0.09155163
1203,0.30706525
1204,0.5071924
1205,1.3134193
1206,0.2423231
1207,0.18100864
1208,0.12405598
1209,0.1664657
1210,0.29430872
1211,0.11443046
1212,1.9318771
1213,0.84376913
1214,0.21737105
1215,0.1508629
1216,0.2547437
1217,0.9279925
1218,0.30600303
1219,0.28854915
1220,0.10649869
1221,0.118471056
1222,0.11878759
1223,0.14320472
1224,0.21197721
1225,0.072440416
1226,0.15377769
1227,0.22271055
1228,0.4614095
1229,0.42692104
1230,0.4657723
1231,0.50307614
1232,0.42692104
1233,0.17149967
1234,0.21236259
1235,0.5327573
1236,0.51798075
1237,0.2697761
1238,0.22271055
1239,1.5295895
1240,0.22951144
1241,0.3169061
1242,0.26244682
1243,0.264309
1244,0.16163215
1245,0.14946938
1246,0.72066617
1247,0.64819604
1248,0.17376748
1249,0.25343952
1250,0.24679181
1251,0.05187577
1252,0.094299376
1253,0.23508295
1254,0.30789068
1255,0.1874977
1256,0.590256
1257,0.117731184
1258,0.088216454
1259,0.626972
1260,0.7606032
1261,0.18993345
1262,0.13522065
1263,0.15184453
1264,1.4405717
1265,0.5741265
1266,0.17081422
1267,1.2913091
1268,0.20899296
1269,0.23383671
1270,0.38584122
1271,0.1986815
1272,0.15238196
1273,0.3002354
1274,0.082416
1275,0.19714317
1276,0.22798237
1277,0.11232215
1278,1.3497331
1279,0.41289887
1280,0.085831195
1281,0.1460155
1282,0.25534123
1283,0.17159611
1284,0.5473553
1285,0.24478415
1286,0.09413779
1287,0.51291794
1288,0.09155163
1289,0.22050577
1290,0.1545589
1291,0.72317386
1292,0.446243
1293,0.2264876
1294,0.7248211
1295,0.32073772
1296,0.24152204
1297,0.26626027
1298,0.7252382
1299,0.30727667
1300,0.3178537
1301,0.7491636
1302,0.30271602
1303,0.6085985
1304,0.81867737
1305,0.30291247
1306,0.11726564
1307,0.19024584
1308,0.66314137
1309,0.3063367
1310,0.08743206
1311,0.16703904
1312,0.40785688
1313,0.24032035
1314,0.3319174
1315,0.08812195
1316,0.3094337
1317,0.15744612
1318,0.5657949
1319,0.18782493
1320,0.2838139
1321,0.15959245
1322,0.7450781
1323,0.22407293
1324,0.10846758
1325,0.44754958
1326,0.067837775
1327,0.17283216
1328,0.2567901
1329,0.14561158
1330,0.07193068
1331,0.73877454
1332,0.15840712
1333,2.2479808
1334,0.622227
1335,0.29659718
1336,0.35997814
1337,0.24860913
1338,0.40732342
1339,0.21052101
1340,0.08044711
1341,0.08044711
1342,0.22951028
1343,0.2981213
1344,0.07467502
1345,0.056304157
1346,0.08044711
1347,0.16542807
1348,0.17690146
1349,0.45540875
1350,0.0972614
1351,0.1745699
1352,0.101377785
1353,0.24715278
1354,0.23467812
1355,1.2991877
1356,0.42710215
1357,0.17529985
1358,0.1675685
1359,0.40959546
1360,0.7500708
1361,0.7832283
1362,0.2459791
1363,0.22449473
1364,0.27246678
1365,0.2045092
1366,0.12949324
1367,0.17795792
1368,0.25347468
1369,0.31534827
1370,0.4356478
1371,0.08285788
1372,0.13533679
1373,0.21972531
1374,0.17787012
1375,0.2702791
1376,0.31011376
1377,0.10549545
1378,0.22831738
1379,0.2258887
1380,0.28581464
1381,0.10586333
1382,0.50206673
1383,0.31642082
1384,0.23996991
1385,0.89784205
1386,0.22441158
1387,0.11832723
1388,0.23901719
1389,0.5257382
1390,0.3160017
1391,0.23152396
1392,0.20325476
1393,0.10466978
1394,0.11635834
1395,0.16834295
1396,0.44301975
1397,0.3068806
1398,0.23039386
1399,0.15016666
1400,0.42744213
1401,0.19393787
1402,0.2553873
1403,0.86723363
1404,0.5071924
1405,0.122231156
1406,0.101377726
1407,0.0602853
1408,0.09304771
1409,0.106665105
1410,0.18129271
1411,0.11557132
1412,0.15896305
1413,0.36001274
1414,0.10799873
1415,0.06881416
1416,0.15594637
1417,0.41926467
1418,0.0840694
1419,0.21282613
1420,0.23939538
1421,0.32408988
1422,0.21236259
1423,0.1589581
1424,0.09635022
1425,0.12896001
1426,0.31534827
1427,0.1804572
1428,0.12389454
1429,0.14470056
1430,0.12418276
1431,0.15569508
1432,0.3296184
1433,0.09846294
1434,0.7237457
1435,0.1695374
1436,0.11134678
1437,0.13334316
1438,0.15107882
1439,0.12636718
1440,0.23427355
1441,0.14230907
1442,0.24439952
1443,0.18058336
1444,0.22271055
1445,0.27510285
1446,0.22271055
1447,0.407911
1448,0.18152308
1449,0.35025993
1450,0.1859698
1451,0.5851696
1452,0.36562848
1453,0.17004344
1454,0.17032
1455,0.12292856
1456,0.11635724
1457,0.14308739
1458,0.31676573
1459,0.74228585
1460,0.23187342
1461,0.16619608
1462,0.25545353
1463,0.22715423
1464,0.11475912
1465,0.17474565
1466,0.2524768
1467,1.1549213
1468,0.57396865
1469,0.2019819
1470,0.19807178
1471,0.28478345
1472,0.20714724
1473,0.16219667
1474,0.19762638
1475,0.418758
1476,0.2323283
1477,0.3572811
1478,0.2154327
1479,0.31099957
1480,0.19955245
1481,0.22952244
1482,0.5907642
1483,0.07924378
1484,0.05972624
1485,0.058567405
1486,0.20515391
1487,0.12713477
1488,0.12984586
1489,0.43492228
1490,0.55661625
1491,0.22188234
1492,0.31730905
1493,0.06629047
1494,0.17914197
1495,0.101377785
1496,0.06667206
1497,2.698342
1498,0.5037091
1499,0.12578723
1500,0.1261723
1501,0.08377135
1502,0.18262127
1503,0.25280368
1504,0.10329509
1505,0.1695374
1506,0.16236785
1507,0.08497062
1508,0.19967005
1509,0.24532455
1510,0.099580854
1511,0.12646192
1512,0.08180246
1513,0.09651479
1514,0.2543365
1515,0.24294907
1516,0.09335801
1517,0.1291331
1518,0.13797104
1519,0.16404691
1520,0.16170865
1521,0.2543365
1522,0.33212394
1523,0.17438573
1524,0.22537968
1525,0.47301307
1526,0.08379635
1527,0.21246019
1528,0.06745881
1529,0.2314989
1530,0.14105234
1531,0.8931315
1532,0.14636296
1533,0.20562562
1534,0.20273
1535,0.19053271
1536,0.39487845
1537,0.0507223
1538,0.29347357
1539,0.17788866
1540,0.25237748
1541,0.25237748
1542,0.6513448
1543,0.1908747
1544,0.08292636
1545,0.06548992
1546,2.1684163
1547,0.098900676
1548,0.19922018
1549,0.12580067
1550,0.15720612
1551,0.4433971
1552,0.33582288
1553,0.08180246
1554,0.08377135
1555,0.2673744
1556,0.17186761
1557,0.20117167
1558,0.11554378
1559,0.045300543
1560,0.10761839
1561,0.12617612
1562,0.079212725
1563,0.19015655
1564,0.2380707
1565,0.23258895
1566,0.28570998
1567,0.13028687
1568,0.16542226
1569,0.103955
1570,0.34739172
1571,0.45352662
1572,0.072440416
1573,0.8817256
1574,0.48713377
1575,0.18323684
1576,0.74585223
1577,0.09798026
1578,0.13502914
1579,0.03968519
1580,0.05500573
1581,0.2019386
1582,0.8229518
1583,0.16376743
1584,0.2612027
1585,0.05696696
1586,0.055325806
1587,0.42620075
1588,0.065208465
1589,0.087453246
1590,0.09773192
1591,0.03541991
1592,0.25237748
1593,0.13192636
1594,0.1394535
1595,0.16698429
1596,0.054252863
1597,0.22458848
1598,0.08044711
1599,0.12737659
1600,0.10466978
1601,0.09859502
1602,0.13334316
1603,0.44649056
1604,0.7932077
1605,0.040326893
1606,0.054172397
1607,0.054252863
1608,0.68341345
1609,0.22661993
1610,0.10773963
1611,0.22271055
1612,0.14479122
1613,0.4095862
1614,0.19450784
1615,0.40383983
1616,0.049487025
1617,0.047028214
1618,0.69200236
1619,0.042295784
1620,0.05475253
1621,0.65487874
1622,0.11809325
1623,0.06548992
1624,0.049487025
1625,0.054172397
1626,0.7932077
1627,0.51985025
1628,0.08180246
1629,0.47506833
1630,0.11298692
1631,0.08377135
1632,0.059850752
1633,0.07537532
1634,0.10428274
1635,0.07467502
1636,0.045282483
1637,0.039605588
1638,0.12387404
1639,6.266572
1640,0.061819643
1641,0.054172397
1642,0.113144785
1643,0.09336063
1644,0.13801062
1645,0.09464979
1646,0.11553499
1647,0.39154872
1648,0.08044711
1649,0.06699979
1650,0.054172397
1651,0.105508596
1652,0.20869374
1653,0.55416054
1654,0.67029375
1655,0.295662
1656,0.26461208
1657,0.28490722
1658,0.13935897
1659,0.21516454
1660,0.17455527
1661,0.07270613
1662,0.315403
1663,0.22559804
1664,0.82066166
1665,0.11200026
1666,0.14868367
1667,0.25032222
1668,0.38376883
1669,0.097952306
1670,0.12058717
1671,0.19508052
1672,0.19735613
